SP ID	Source	EgoNetworksCombined	Wikipedia URL	EE ID	Full Name	Full Name Reversed	Particule?	Occupation	Political rank	Military rank	Relationships	Aristo title	Clerical title	Knowledge Network	Social Network	Professional Network	Religious Network	Academies	Royal Academy	Institut de France	Academy_single	Academiy_single_provincial	Salons	Encyclopedistes	Freemason	Jacobin	Société des Trente	Lodge	GenderGroup	Nationality	Birth Date	Birth Year	Death Date	Death Year	Birth City	Birth Country	Death City	Death Country	LockeNet	ASmithNet	VoltaireNet	RousseauNet	D'AlembertNet	HumeNet	BenthamNet	Column6	Wikipedia Image Link	VIAF ID	VIAF URL	RecipientLetterCount by EE ID	AuthorLetterCount by EE ID	Total Letters	CNRS-D ID
1457	EE	Mericourt	http://en.wikipedia.org/wiki/Gilbert_Romme	rommecharl023158	Charles Gilbert Romme	"Romme, Charles Gilbert"		"politician,revolutionary,mathematician"						"Political Economy, Sciences_Mathematical"	Government	Education							Mericourt						Male	French	3/26/1750	1750	6/17/1795	1795		France		unknown	 	 	 	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/2/20/Charles-Gilbert_Romme.png/200px-Charles-Gilbert_Romme.png	12418169	http://viaf.org/12418169	0	1	1	
1458	"EE, CNRS-D"	"Voltaire, D'Alembert, Bentham, Mericourt"	http://en.wikipedia.org/wiki/Jacques_Pierre_Brissot	brissjacqu000436	Jacques Pierre Brissot de Warville	"Brissot de Warville, Jacques Pierre"	Yes	"politician,journalist,revolutionary"						"Letters_Literary, Political Economy"	Government	"Cultural, Legal"							Mericourt			Yes			Male	French	1/15/1754	1754	10/31/1793	1793	Chartres	France	Paris	France	 	 	Voltaire	 	D'Alembert	 	Bentham		upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Jacques_Pierre_Brissot.jpg/220px-Jacques_Pierre_Brissot.jpg	64002647	http://viaf.org/64002647	1	10	11	Brissot de Warville
1459	EE	Mericourt	http://en.wikipedia.org/wiki/Fabre_d'%C3%89glantine	fabrephili024136	Philippe François Nazaire Fabre d'Eglantine	"Fabre d'Eglantine, Philippe François Nazaire"	Yes	"politician,poet,author,playwright,revolutionary"						"Letters_Literary, Political Economy"		Cultural		Académie des jeux floraux	Yes		Yes		Mericourt			Yes			Male	French	1750-00-00	1750	1794-00-00	1794		France		unknown	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/7/79/Eglantine.gif	39486599	http://viaf.org/39486599	0	1	1	
1460	EE	Mericourt	"http://en.wikipedia.org/wiki/Honoré_Gabriel_Riqueti,_comte_de_Mirabeau"	riquehonor002984	"Honoré Gabriel Riqueti, comte de Mirabeau"	"Riqueti, Honoré Gabriel, comte de Mirabeau"	Yes	"statesman,author,orator"				comte		Letters_Literary	"Government, Elite, Nobility"								Mericourt		Yes	Yes			Male	French	3/9/1749	1749	4/2/1791	1791		France		unknown	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/6/6b/Honor%C3%A9-Gabriel_Riqueti%2C_marquis_de_Mirabeau.PNG	92203246	http://viaf.org/92203246	1	3	4	
1461	EE	"Voltaire,  Holbach"	http://en.wikipedia.org/wiki/David_Garrick	garridavid001693	David Garrick	"Garrick, David"		"actor,playwright"						Letters_Literary		"Artist, Cultural"	Prostestant_Non-Anglican_Calvanist						"Holbach, Montagu"						Male	English	2/19/1717	1717	1/20/1779	1779	Hereford	England	London	England	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/3/3b/David_Garrick_as_Kitely_in_%27Every_Man_in_his_Humour_by_Sir_Joshua_Reynolds.jpg/240px-David_Garrick_as_Kitely_in_%27Every_Man_in_his_Humour_by_Sir_Joshua_Reynolds.jpg	24563	http://viaf.org/24563	34	17	51	
1462	EE	"Voltaire, Rousseau, Hume, Prie, Entresol, Geoffrin, Holbach"	http://en.wikipedia.org/wiki/Horace_Walpole	walpohorac003509	"Horace Walpole, 4th earl of Orford"	"Walpole, Horace, 4th earl of Orford"		"politician,author,novelist,medievalist"						"Letters_Literary, Letters_Antiquarian"	"Elite, Government"	Cultural		Royal Society					"Montagu, Prie, Entresol, Geoffrin, Holbach"						Male	English	9/24/1717	1717	3/2/1797	1797	London	England	London	England	 	 	Voltaire	Rousseau	 	Hume	 		http://upload.wikimedia.org/wikipedia/commons/a/a0/Horace_Walpole.jpg	17231985	http://viaf.org/17231985	179	36	215	
1463	"EE, CNRS-D"	"Voltaire, D'Alembert, Deffand, Necker"	http://en.wikipedia.org/wiki/Suzanne_Necker	neckesuzan002653	Suzanne Necker	"Necker, Suzanne"		salon hostess						Letters_Literary	Elite								"Deffand, Necker"						Female	French	1739-00-00	1739	1794-00-00	1794		France	Beaulieu Castle (Lausanne)	Switzerland	 	 	Voltaire	 	D'Alembert	 	 			10202880	http://viaf.org/10202880	55	14	69	Necker Suzanne
1464	SP	Necker			"http://en.wikipedia.org/wiki/David_Murray,_2nd_Earl_of_Mansfield"	"Stormont, milord "									"Nobility, Elite"								"Necker_Clery, Necker_dinner"						Male	English																							
1465	SP	"Necker, Geoffrin"	http://en.wikipedia.org/wiki/La_Clairon		La Clairon	La Clairon 		actress								"Artist, Cultural"							"Necker_Clery, Geoffrin"						Female	French	1723-01-25		1803-01-29		Condé-sur-l'Escaut	France	Paris	France										95241722	https://viaf.org/viaf/95241722/				
1466	SP	"Deffand, Necker, Stael"	http://fr.wikipedia.org/wiki/Amélie_de_Boufflers		"Amélie de Boufflers, duchesse de Lauzun, duchesse de Biron"	"Boufflers, Amélie de, duchesse de Lauzun, duchesse de Biron"		aristocrat				duchesse			"Nobility, Elite, Court"								"Deffand, Necker_Clery, Necker_SaintOuen, Necker_dinner, Stael, Necker_ControleGeneral"						Female	French	1751-00-00	1751	1794-06-27	1794		France		France															
1467	SP	Necker			madame Lecomte	"Lecomte, madame"																	Necker_Clery						Female	French																							
1468	SP	Necker	http://en.wikipedia.org/wiki/Jean_de_Dieu-Raymond_de_Cucé_de_Boisgelin		M. de Boisgelin (archevêque d'Aix)	"Boisgelin, M. de (archevêque d'Aix)"	Yes	clergy					archevêque	"Political Economy, Letters_Literary"	"Elite, Government"		Catholic_High-ranking officials	French Academy					Necker_ControleGeneral						Male	French	2/27/1732		8/22/1804		Rennes	France												89057625	https://viaf.org/viaf/89057625/				
1469	SP	Necker	http://en.wikipedia.org/wiki/Pierre_Victurnien_Vergniaud		Pierre Victurnien Vergniaud	"Vergniaud, Pierre Victurnien "								Political Economy	Government	Legal							Necker_ControleGeneral						Male	French	1753-05-31		1793-10-31		Limoges	France	Paris	France															
1470	SP	"Necker, Deffand "			Vicomtesse de Cambise	"Cambise, Vicomtesse de"	Yes	aristocrat			niece of comtesse de Boufflers	vicomtesse			"Nobility, Elite, Court"								"Necker_SaintOuen, Deffand"						Female	French			1809	1809			Richmond	England															
1471	SP	Necker			Comtesse de Broglie	"Broglie, Comtesse de"	Yes	aristocrat				comtesse			"Nobility, Elite, Court"								Necker_SaintOuen						Female	French																							
1472	EE	"Necker, Stael"	http://en.wikipedia.org/wiki/Germaine_de_Staël	staelannel003218	"Anne Louise Germaine de Staël, Baroness Staël von Holstein"	"Staël, Anne Louise Germaine de, Baroness Staël von Holstein"	Yes	"author,salon hostess"				baronne		"Letters_Literary, Letters_Philosophical, Political Economy"	"Elite, Nobility"			Academy of Rouen			Yes	Yes	"Necker, Stael"						Female	French	4/22/1766	1766	7/14/1817	1817	Paris	France	Paris	France	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/1/11/Madame_de_Sta%C3%ABl.jpg	89204033	http://viaf.org/89204033	3	1	4	
1473	"EE, CNRS-D, Kafker"	"Voltaire, D'Alembert, Rousseau, Encyclopedistes, Dupin, Arnould, Prie, Quinault, Holbach"	http://en.wikipedia.org/wiki/Voltaire	voltaire00023873	François Marie Arouet [Voltaire]	"Arouet, François Marie [Voltaire]"		"author,essayist,philosopher"						"Letters_Philosophical, Letters_Literary"	Elite	Cultural		"French Academy, Academy of Lyon, Royal Society, St Petersburg Academy, Berlin Academy"	Yes				"Dupin, Bolingbroke, Arnould, Prie, Quinault, Holbach"	Yes	Yes			Neuf Sœurs	Male	French	11/21/1694	1694	5/30/1778	1778	Paris	France	Paris	France	 	 	Voltaire	Rousseau	D'Alembert	 	 		http://upload.wikimedia.org/wikipedia/commons/3/39/Nicolas_de_Largilli%C3%A8re%2C_Fran%C3%A7ois-Marie_Arouet_dit_Voltaire_%28vers_1724-1725%29_-001.jpg	36925746	http://viaf.org/36925746	3154	15098	18252	Voltaire
1474	"EE, CNRS-D, Kafker"	"Voltaire, D'Alembert, Encyclopedistes, Lespinasse, Tencin, Epinay, Deffand, Necker, Holbach"	http://en.wikipedia.org/wiki/Jean-François_Marmontel	marmojeanf002487	Jean François Marmontel	"Marmontel, Jean François"		"author,playwright,critic"						Letters_Literary	Government	"Cultural, Education"		"French Academy, Académie des jeux floraux, Academy of Rouen"	Yes	Yes			"Tencin, Epinay, Lespinasse, Deffand_Beaune, Necker, Holbach"	Yes	Yes			Neuf Sœurs	Male	French	7/11/1723	1723	12/31/1799	1799	Bort-les-Orgues	France	Habloville	France	 	 	Voltaire	 	D'Alembert	 	 		http://upload.wikimedia.org/wikipedia/commons/d/dc/Jean-Francois_Marmontel.jpg	7393886	http://viaf.org/7393886	76	31	107	Marmontel
1475	EE	"Voltaire, Rousseau, Lespinasse"	http://en.wikipedia.org/wiki/Nicolas_Chamfort	chamfsebas000591	Sébastien Roch Nicolas Chamfort	"Chamfort, Sébastien Roch Nicolas"		"journalist,poet,author,playwright"						Letters_Literary	Court	Cultural		French Academy	Yes		Yes		Lespinasse		Yes	Yes		Neuf Sœurs	Male	French	4/6/1740	1740	4/13/1794	1794	Clermont-Ferrand	France		unknown	 	 	Voltaire	Rousseau	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Nicolas_Chamfort.jpg/220px-Nicolas_Chamfort.jpg	31994287	http://viaf.org/31994287	7	4	11	
1476	"EE, CNRS-D"	"D'Alembert, Hume, Holbach"	http://en.wikipedia.org/wiki/Benjamin_Franklin	frankbenja001626	Benjamin Franklin	"Franklin, Benjamin"		"politician,scientist"						Sciences	"Government, Elite"			"Royal Society, RoyalSociety_Edinburg, St Petersburg Academy"					Holbach		Yes			Neuf Sœurs	Male	American	1/6/1706	1706	4/17/1790	1790	Boston	America	Philadelphia	America	 	 	 	 	D'Alembert	Hume	 		upload.wikimedia.org/wikipedia/commons/thumb/c/cc/BenFranklinDuplessis.jpg/220px-BenFranklinDuplessis.jpg	56609913	http://viaf.org/56609913	41	36	77	Franklin
1477	EE	Prie	http://en.wikipedia.org/wiki/Denis_Dodart	dodardenis004745	Denis Dodart	"Dodart, Denis"		"academy member,physician,doctor,scientist,botanist"						"Sciences_Natural, Sciences"		"Gardening-farming, Medical, Cultural"		Académie des sciences	Yes		Yes		Prie						Male	French	1634-00-00	1634	9/5/1707	1707	Paris	France	Paris	France	 	 	 	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Denis_Dodart_1634-1707.jpg/220px-Denis_Dodart_1634-1707.jpg	17320058	http://viaf.org/17320058	0	1	1	
1478	EE	"Voltaire, Prie"	http://en.wikipedia.org/wiki/Louis_d'Aubusson_de_La_Feuillade	aubuslouis000806	"Louis d'Aubusson, duc de La Feuillade"	"Aubusson, Louis d', duc de La Feuillade"	Yes	"general,army officer,soldier"		high-ranking_general		duc			"Nobility, Military, Government"								Prie						Male	French	1673-00-00	1673	1/28/1725	1725		France	Marly-le-Roi	France	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/d/d8/Louis_d%27Aubusson%2C_duc_de_La_Feuillade.jpg	171010739	http://viaf.org/viaf/171010739	1	0	1	
1479	EE	"Voltaire, Prie"	http://en.wikipedia.org/wiki/Claude_Alexandre_de_Bonneval	bonneclaud000666	"Claude Alexandre de Bonneval, comte de Bonneval"	"Bonneval, Claude Alexandre de, comte de Bonneval"	Yes	"army officer,soldier,adventurer"		officer	Became a Turk!	comte			"Military, Government, Nobility"								Prie						Male	French	7/14/1675	1675	3/23/1747	1747		France	Istanbul	Turkey	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/3/34/Bonneval-pasha.jpg/250px-Bonneval-pasha.jpg	19812753	http://viaf.org/19812753	0	1	1	
1480	EE	Prie	"http://en.wikipedia.org/wiki/Jeanne_Agnès_Berthelot_de_Pléneuf,_marquise_de_Prie"	berthjeann000275	"Jeanne Agnès Berthelot de Pléneuf, marquise de Prie"	"Berthelot de Pléneuf, Jeanne Agnès, marquise de Prie"	Yes	adventurer				marquise			"Nobility, Elite"								Prie						Female	French	1698-00-00	1698	1727-00-00	1727		France		unknown	 	 	 	 	 	 	 			65159234	http://viaf.org/65159234	0	1	1	
1481	EE	"Voltaire, Prie, Tencin"	http://en.wikipedia.org/wiki/Armand_de_Vignerot_du_Plessis	duplelouis001387	"Louis François Armand Du Plessis, duc de Richelieu"	"Du Plessis, Louis François Armand, duc de Richelieu"	Yes	"courtier,army officer,diplomat,soldier"	diplomat	high-ranking_marshal		duc			"Government, Court, Elite, Military, Nobility"			"French Academy, Académie des sciences"	Yes				"Prie, Tencin"						Male	French	3/13/1696	1696	8/8/1788	1788	Paris	France	Paris	France	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/6/63/Jean-Marc_Nattier_%281685-1766%29_-_Portret_van_maarschalk_hertog_Richelieu_-_Lissabon_Museu_Calouste_Gulbenkian_21-10-2010_13-34-54.jpg	69041169	http://viaf.org/69041169	269	33	302	
1482	EE	"Voltaire, Quinault"	http://en.wikipedia.org/wiki/Guillaume_Amfrye_de_Chaulieu	amfryguill000953	Guillaume Amfrye de Chaulieu	"Amfrye de Chaulieu, Guillaume"	Yes	"poet,author,conversationalist"						Letters_Literary	"Court, Elite"		Catholic_Clergy						Quinault						Male	French	1639-00-00	1639	6/27/1720	1720	Fontenay	France		unknown	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Guillaume_Amfrye_Chaulieu.jpg/235px-Guillaume_Amfrye_Chaulieu.jpg	27174209	http://viaf.org/27174209	2	2	4	
1483	"EE, CNRS-D"	"Voltaire, Quinault"	"http://en.wikipedia.org/wiki/Jean-Frédéric_Phélypeaux,_Count_of_Maurepas"	phelyjeanf002074	"Jean Frédéric Phélypeaux, comte de Maurepas"	"Phélypeaux, Jean Frédéric, comte de Maurepas"	Yes	statesman	minister			comte		Letters	"Nobility, Elite, Government, Military"			Académie des sciences	Yes		Yes		Quinault						Male	French	7/9/1701	1701	11/21/1781	1781	Versailles	France	Versailles	France	 	 	Voltaire	 	 	 	 			19790656	http://viaf.org/19790656	27	32	59	Maurepas
1484	EE	"Voltaire, Quinault"	http://en.wikipedia.org/wiki/Honor%C3%A9-Armand_de_Villars	ducdehonor001983	"Honoré Armand Hector de Villars, duc de Villars"	"Villars, Honoré Armand Hector de, duc de Villars"	Yes	"politician,aristocrat"				duc			"Elite, Government, Nobility"			"French Academy, Academy of Aix-en-Provence"	Yes				Quinault						Male	French	12/4/1702	1702	1770-05-00	1770		France		unknown	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/e/ee/Honor%C3%A9-Armand_de_Villars.PNG	44290082	http://viaf.org/viaf/44290082/	3	4	7	
1485	EE	Quinault	http://en.wikipedia.org/wiki/Charles_Collé	collecharl000703	Charles Collé	"Collé, Charles"		"author,playwright,songwriter"						Letters_Literary		"Artist, Cultural"							"Quinault, Caveau"						Male	French	4/14/1709	1709	11/3/1783	1783	Paris	France	Paris	France	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/f/f6/Charles_Coll%C3%A9.jpg	29543878	http://viaf.org/29543878	0	5	5	
1486	SP	Quinault			Mme Balincourt	"Balincourt, Mme"																	Quinault						Female	French																							
1487	SP	"Quinault, Richelieu"	"https://fr.wikipedia.org/wiki/Charles_de_Lorraine,_comte_d%27Armagnac"		"Charles de Lorraine, comte d'Armagnac"	"Lorraine, Charles de, comte d'Armagnac"	Yes					comte			"Nobility, Elite, Court"								"Quinault, Richelieu_Arcueil"						Male	French																							
1488	SP	Quinault			"Louis Phélypeaux, comte de Saint-Florentin"	"Phélypeaux, Louis, comte de Saint-Florentin"	Yes	"politician, aristocrat"				comte			"Nobility, Elite"								Quinault						Male	French	1705		1777																				
1489	"SP, Kafker"	Quinault	http://en.wikipedia.org/wiki/Louis_de_Cahusac		Louis de Cahusac	"Cahusac, Louis de"	Yes	"librettist, playwright, aristocrat"						Letters_Literary	"Elite, Government, Nobility"	"Cultural, Legal"		"Société littéraire de Montauban, Berlin Academy"					Quinault	Yes					Male	French	1706-04-06	1706	1759-06-22	1759	Montauban	France	Paris	France															
1490	SP	Quinault	https://en.wikipedia.org/wiki/Joseph_S%C3%A9guy		abbé Joseph Séguy	"Séguy, Joseph"		clergy					abbé	"Letters, Letters_ancient"			Catholic_Clergy	"French Academy, Academy de La Rochelle"	Yes				Quinault						Male	French	8/25/1689	1689	3/25/1736	1736	Rodez	France	Paris	France										66457572	http://viaf.org/viaf/66457572				
1491	SP	Quinault			Pierre Jéliotte	"Jéliotte, Pierre"																	Quinault						Male	French																							
1492	SP	Quinault			Lolotte Camasse	"Camasse, Lolotte"																	Quinault						?	French																							
1493	SP	Quinault			Marie-Maximilienne-Françoise de Longeville	"Longeville, Marie-Maximilienne-Françoise de"	Yes																Quinault						Female	French																							
1494	EE	"Voltaire, Quinault, Geoffrin"	http://en.wikipedia.org/wiki/Alexis_Piron	pironalexi002844	Alexis Piron	"Piron, Alexis"		playwright						Letters_Literary		Cultural		Academy of Dijon			Yes	Yes	"Quinault, Geoffrin, Caveau"						Male	French	1689-00-00	1689	1773-00-00	1773	Dijon	France	Paris	France	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Alexis_Piron.jpg/220px-Alexis_Piron.jpg	76321392	http://viaf.org/76321392	5	18	23	
1495	SP	"Graffigny, Quinault"			abbé Pérginy	"Pérginy, abbé"		clergy									Catholic_Clergy						"Quinault, Graffigny_dEnfer"						Male	French																							
1496	SP	"Graffigny, Quinault"			Benoit-Etienne Berthier	"Berthier, Benoit-Etienne "																	"Quinault, Graffigny_dEnfer"						Male	French																							
1497	EE	"Voltaire, Geoffrin, Deffand, Quinault, Tencin"	http://fr.wikipedia.org/wiki/Antoine_de_F%C3%A9riol_de_Pont-de-Veyle	ferioantoi000992	"Antoine de Feriol, comte de Pont-de-Veyle"	"Feriol, Antoine de, comte de Pont-de-Veyle"	Yes	"aristocrat, nephew of Madame de Tencin"				comte		Letters_Literary	"Elite, Government, Nobility"	Cultural							"Quinault, Tencin, Geoffrin, Deffand"						Male	French	10/1/1697	1697	9/2/1774	1774	Pont-de-Veyle	France	Paris	France	 	 	Voltaire	 	 	 	 			59159024	"https://viaf.org/viaf/59159024/#Pont-de-Veyle,_1697-1774"	10	0	10	
1498	SP	"Richelieu, Graffigny"			marquis de Crèvecoeur	"Crèvecoeur, marquis de "		aristocrat				marquis			"Nobility, Elite"								"Richelieu_Arcueil, Graffigny "						Male	French																							
1499	SP	"Richelieu, Graffigny"			marquise de Crèvecoeur	"Crèvecoeur, marquis de "		aristocrat				marquise			"Nobility, Elite"								"Richelieu_Arcueil, Graffigny"						Female	French																							
1500	SP	Richelieu			comte de Rastignac	"Rastignac, comte de"		aristocrat				comte			"Nobility, Elite"								Richelieu_Arcueil						Male	French																							
1501	SP	Richelieu			daughter of duchesse du Maine	"Maine, duchesse - daughter of"		aristocrat							"Nobility, Elite"								Richelieu_Arcueil						Female	French																							
1502	SP	Richelieu			Princesse de Lambesc	"Lambesc, Princesse de"		aristocrat				princesse			"Nobility, Elite, Court"								Richelieu_Arcueil						Female	French																							
1503	SP	Richelieu			daughter of princesse de Lambesc	"Lambesc, Princesse de - daughter of"		aristocrat							"Nobility, Elite"								Richelieu_Arcueil						Female	French																							
1504	SP	Richelieu			chevalier de Meslé	"Meslé, chevalier de"		aristocrat				chevalier			"Nobility, Elite"								Richelieu_Arcueil						Male	French																							
1505	SP	Richelieu			Marquis de Fimarcon	"Fimarcon, Marquis de "		aristocrat				marquis			"Nobility, Elite"								Richelieu_Arcueil						Male	French																							
